,FIPs,County,State,Zip_Code,Station
3057,55025,Dane County,WI,53521,KMSN
3058,55027,Dodge County,WI,53027,KMKE
3059,55029,Door County,WI,54210,KESC
3060,55031,Douglas County,WI,54849,KDLH
3061,55033,Dunn County,WI,54721,KEAU
3062,55035,Eau Claire County,WI,54741,KEAU
3063,55037,Florence County,WI,54151,KIMT
3064,55039,Fond du Lac County,WI,54904,KATW
3065,55041,Forest County,WI,54465,KRHI
3066,55043,Grant County,WI,53813,KDBQ
3067,55045,Green County,WI,53521,KMSN
3068,55047,Green Lake County,WI,53949,KMSN
3069,55049,Iowa County,WI,53517,KMSN
3070,55051,Iron County,WI,54538,KRHI
3071,55053,Jackson County,WI,54741,KEAU
3072,55055,Jefferson County,WI,53563,KMSN
3073,55057,Juneau County,WI,53968,KLSE
3074,55059,Kenosha County,WI,53128,KMKE
3075,55061,Kewaunee County,WI,54205,KGRB
3076,55063,La Crosse County,WI,54667,KLSE
3077,55065,Lafayette County,WI,53516,KMSN
3078,55067,Langlade County,WI,54430,KRHI
3079,55069,Lincoln County,WI,54564,KRHI
3080,55071,Manitowoc County,WI,54126,KGRB
3081,55073,Marathon County,WI,54474,KCWA
3082,55075,Marinette County,WI,54157,KGRB
3083,55077,Marquette County,WI,53949,KMSN
3084,55078,Menominee County,WI,54135,KGRB
3085,55079,Milwaukee County,WI,53217,KMKE
3086,55081,Monroe County,WI,54618,KLSE
3087,55083,Oconto County,WI,54157,KGRB
3088,55085,Oneida County,WI,54538,KRHI
3089,55087,Outagamie County,WI,54914,KATW
3090,55089,Ozaukee County,WI,53080,KMKE
3091,55091,Pepin County,WI,54721,KEAU
3092,55093,Pierce County,WI,54721,KEAU
3093,55095,Polk County,WI,54004,KEAU
3094,55097,Portage County,WI,54482,KCWA
3095,55099,Price County,WI,54538,KRHI
3096,55101,Racine County,WI,53404,KMKE
3097,55103,Richland County,WI,53556,KMSN
3098,55105,Rock County,WI,53545,KMSN
3099,55107,Rusk County,WI,54526,KEAU
3100,55109,St. Croix County,WI,54028,KEAU
3101,55111,Sauk County,WI,53556,KMSN
3102,55113,Sawyer County,WI,54876,KEAU
3103,55115,Shawano County,WI,54166,KGRB
3104,55117,Sheboygan County,WI,53085,KATW
3105,55119,Taylor County,WI,54771,KEAU
3106,55121,Trempealeau County,WI,54770,KEAU
3107,55123,Vernon County,WI,53968,KLSE
3108,55125,Vilas County,WI,54538,KRHI
3109,55127,Walworth County,WI,53125,KRFD
3110,55129,Washburn County,WI,54830,KDLH
3111,55131,Washington County,WI,53080,KMKE
3112,55133,Waukesha County,WI,53186,KMKE
3113,55135,Waupaca County,WI,54486,KCWA
3114,55137,Waushara County,WI,54970,KATW
3115,55139,Winnebago County,WI,54904,KATW
3116,55141,Wood County,WI,54469,KCWA
3117,56001,Albany County,WY,82073,KLAR
3118,56003,Big Horn County,WY,82423,KCOD
3119,56005,Campbell County,WY,82701,KRAP
3120,56007,Carbon County,WY,82083,KLAR
3121,56009,Converse County,WY,82633,KCPR
3122,56011,Crook County,WY,82729,KGCC
3123,56013,Fremont County,WY,82520,KRIW
3124,56015,Goshen County,WY,82244,KBFF
3125,56017,Hot Springs County,WY,82443,KRIW
3126,56019,Johnson County,WY,82832,KGCC
3127,56021,Laramie County,WY,82009,KCYS
3128,56023,Lincoln County,WY,83127,KJAC
3129,56025,Natrona County,WY,82605,KCPR
3130,56027,Niobrara County,WY,82701,KRAP
3131,56029,Park County,WY,82190,KWYS
3132,56031,Platte County,WY,82214,KBFF
3133,56033,Sheridan County,WY,82832,KGCC
3134,56035,Sublette County,WY,82923,KRIW
3135,56037,Sweetwater County,WY,82901,KRKS
3136,56039,Teton County,WY,83002,KJAC
3137,56041,Uinta County,WY,82931,KOGD
3138,56043,Washakie County,WY,82442,KRIW
3139,56045,Weston County,WY,82701,KRAP
